Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,GPU model,GPU type,Weight (kg),Battery,Battery (Wh),Battery life (hours),Price (VND),Original Price (VND),Is Installment 0%,Student Discount (VND),Gifts,Stock Status,url,image,source,saved_path,detail_specs_html_path,norm_ram,norm_storage,norm_price,norm_weight,norm_screen,norm_battery,gpu_score,norm_cpu,battery_score,base_performance_score,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook,is_light,is_small_screen,is_large_screen
"Laptop HP OmniBook X Flip 14-fm0076TU Ultra 7-258V/AI/32GB/512GB/14"" Touch/Pen/Win11/HS24 (BZ7P6PA)",hp,Intel,core ultra 7,7.0,nan,32,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,38990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-omnibook-x-flip-14-fm0076tu-ultra-7-258v-bz7p6pa?sku=00922645,https://cdn2.fptshop.com.vn/unsafe/00923721_hp_omnibook_x_flip_14_fm_xanh_01_1f7150a411.png,fpt,,,1.0,0.0,0.3338368580060423,0.5,0.1666666666666668,0.5,0.48,0.5790000000000001,0.5,0.5545500000000001,0.5766375,0.580365,0.5245475,0.5666666666666667,0.5434722083333334,False,False,False,False,False,True,False
"Laptop Colorful Rimbook L1 i5- 12450H/16GB/512GB/15.6""FHD/Win11 (A10205500048)",colorful,nan,core i5,nan,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,15990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/colorful-rimbook-l1-i5-12450h-a10205500048?sku=00924151,https://cdn2.fptshop.com.vn/unsafe/colorful_rimbook_l1_bac_01_370a0eb306.png,fpt,,,0.23076923076923067,0.0,0.0,0.5,0.8333333333333333,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.43333333333333335,0.3938827916666667,False,False,False,False,False,False,True
Laptop Acer Gaming Aspire 7 A715-59G-78WG i7-13620H/16GB/512GB/Nvidia GeForce RTX3050 6GB/Win11,acer,Intel,i7-13620h,13.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 3050,Dedicated,nan,nan,nan,nan,27990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-aspire-7-a715-59g-78wg-i7-13620h?sku=00926188,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_aspire_7_a715_59g_black_01_1911a60cd1.png,fpt,,,0.23076923076923067,0.0,0.16767371601208458,0.5,0.8333333333333333,0.5,0.64,0.7075714285714286,0.5,0.5450225274725274,0.5548710164835164,0.5501221428571429,0.5202601373626373,0.43333333333333335,0.511541613095238,False,False,False,False,False,False,True
"Laptop Colorful Rimbook L1 i5- 13420H/16GB/512GB/15.6""FHD/Win11 (A10205500051)",colorful,nan,core i5,nan,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,16990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/colorful-rimbook-l1-i5-13420h-a10205500051?sku=00924152,https://cdn2.fptshop.com.vn/unsafe/colorful_rimbook_l1_xam_1_96ce53228b.png,fpt,,,0.23076923076923067,0.0,0.0015105740181268882,0.5,0.8333333333333333,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.43333333333333335,0.3938827916666667,False,False,False,False,False,False,True
MacBook Pro 14 M5 2025 10CPU/10GPU/16GB/1TB,apple,Apple,m5,nan,nan,16,,,1000.0,14.2,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,24 hours,nan,24.0,44490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2025-10cpu-10gpu-16gb-1tb?sku=00922903,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.23076923076923067,0.3279569892473118,0.4169184290030212,0.5,0.2499999999999998,0.5,0.48,0.1925,0.5,0.29803608354011574,0.3971244055004135,0.38802620967741935,0.40911623759305205,0.55,0.39841493615591395,False,False,False,False,False,False,False
MacBook Pro 14 M5 2025 10CPU/10GPU/16GB/1TB,apple,Apple,m5,nan,nan,16,,,1000.0,14.2,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,24 hours,nan,24.0,44490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2025-10cpu-10gpu-16gb-1tb?sku=00922904,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.23076923076923067,0.3279569892473118,0.4169184290030212,0.5,0.2499999999999998,0.5,0.48,0.1925,0.5,0.29803608354011574,0.3971244055004135,0.38802620967741935,0.40911623759305205,0.55,0.39841493615591395,False,False,False,False,False,False,False
"Laptop HP OmniBook 7 14-fs0032TU Core 9 270H/AI/32GB/512GB/16"" WUXGA/Win11 (C1NT8PA)",hp,Intel,core 9,nan,nan,32,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,39490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-omnibook-7-14-fs0032tu-core-9-270h-c1nt8pa?sku=00925972,https://cdn2.fptshop.com.vn/unsafe/hp_omnibook_7_14_fs_silver_01_7384270d28.png,fpt,,,1.0,0.0,0.3413897280966767,0.5,0.1666666666666668,0.5,0.48,0.49500000000000005,0.5,0.51675,0.5671875,0.569025,0.5075375,0.5666666666666667,0.5225877083333333,False,False,False,False,False,True,False
"Laptop HP OmniBook 7 14-fs0042TU Core 5 210H/24GB/512GB/14""2K/Win11/Office HS24/M365 (C1MP3PA)",hp,Intel,core 5,nan,nan,24,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,28490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-omnibook-7-14-fs0042tu-core-5-210h-c1mp3pa?sku=00923718,https://cdn2.fptshop.com.vn/unsafe/hp_omnibook_7_14_fs_silver_01_7384270d28.png,fpt,,,0.6153846153846153,0.0,0.17522658610271905,0.5,0.1666666666666668,0.5,0.48,0.341,0.5,0.3897576923076923,0.47774711538461534,0.473235,0.4503909615384615,0.5666666666666667,0.4524244583333333,False,False,False,False,False,True,False
"Laptop Lenovo IdeaPad Slim 3 16IPH11 U7 355/AI/16GB/512GB/16""WUXGA/Window 11 Home SL (83US002WVN)",lenovo,Intel,ultra 7,7.0,nan,16,,,512.0,16.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,31590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-16iph11-u7-355-83us002wvn?sku=00929027,https://cdn2.fptshop.com.vn/unsafe/00929027_lenovo_ideapad_slim_3_16iph11_01_e1f367a6a0.png,fpt,,,0.23076923076923067,0.0,0.22205438066465258,0.5,1.0,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.4,0.4463888750000001,False,False,False,False,False,False,True
"Laptop HP OmniBook 7 Aero 13-bg1085AU Ryzen Al 7 350/16GB/512GB/13.3""/Win11/HS24/OS365 (BZ7U6PA)",hp,AMD,ryzen ai 7,7.0,nan,16,,,512.0,13.3,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,31990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-omnibook-7-aero-13-bg1085au-ryzen-al-7-350-bz7u6pa?sku=00921490,https://cdn2.fptshop.com.vn/unsafe/hp_omnibook_7_aero_13_bac_01_e1622acf8a.png,fpt,,,0.23076923076923067,0.0,0.2280966767371601,0.5,0.0,0.5,0.48,0.3425,0.5,0.3327403846153846,0.4058004807692307,0.3984375,0.42473317307692304,0.6000000000000001,0.42758906249999995,False,False,False,False,False,True,False
"Laptop HP OmniBook 5 16-ag1066AU Ryzen Al 7 350/16GB/512GB/16""Touch/Win11/HS24/OS365 (BZ7S9PA)",hp,AMD,ryzen ai 7,7.0,nan,16,,,512.0,16.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,29990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-omnibook-5-16-ag1066au-ryzen-al-7-350-bz7s9pa?sku=00921487,https://cdn2.fptshop.com.vn/unsafe/00921487_hp_omnibook_5_16_bac_01_c038acc6c0.png,fpt,,,0.23076923076923067,0.0,0.19788519637462235,0.5,1.0,0.5,0.48,0.3425,0.5,0.3327403846153846,0.4058004807692307,0.3984375,0.42473317307692304,0.4,0.38758906249999997,False,False,False,False,False,False,True
"Laptop Asus Gaming V16 V3607VU-RP343W Core 5 210H /16GB/512GB/16"" WUXGA/Nvidia GeForce RTX4050 6GB/Win11",asus,Intel,core 5,nan,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,25990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-v16-v3607vu-rp343w-core-5-210h?sku=00919697,https://cdn2.fptshop.com.vn/unsafe/asus_gaming_v16_v3607_black_1_ef14c13760.png,fpt,,,0.23076923076923067,0.0,0.13746223564954682,0.5,1.0,0.5,0.64,0.341,0.5,0.38006538461538464,0.5136317307692307,0.500635,0.44602942307692306,0.4,0.413736125,False,False,False,False,False,False,True
"Laptop Asus Gaming V16 V3607VH-RP025W Core 7 240H /AI/16GB/512GB/16""WUXGA/ Nvidia GeForce RTX5050 8GB/Win11",asus,Intel,core 7,nan,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 5050,Dedicated,nan,nan,nan,nan,32290000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-v16-v3607vh-rp025w-core-7-240h?sku=00920306,https://cdn2.fptshop.com.vn/unsafe/00920306_asus_gaming_v16_v3607_black_1_02fa5f546f.png,fpt,,,0.23076923076923067,0.0,0.2326283987915408,0.5,1.0,0.5,0.64,0.42900000000000005,0.5,0.4196653846153846,0.5235317307692308,0.512515,0.463849423076923,0.4,0.43561512499999994,False,False,False,False,False,False,True
"Laptop Gigabyte Gaming A16 CVHI3VNC93SH i7 13620H/16GB/512GB/16""QHD/RTX 5060 8GB/Win11",gigabyte,nan,core i7,nan,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 5060,Dedicated,nan,76 Wh,76.0,nan,34990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-a16-cvhi3vnc93sh-i7-13620h?sku=00922475,https://cdn2.fptshop.com.vn/unsafe/gigabyte_gaming_a16_1_60109e9879.png,fpt,,,0.23076923076923067,0.0,0.27341389728096677,0.5,1.0,1.0,0.64,0.42900000000000005,1.0,0.4196653846153846,0.5235317307692308,0.512515,0.5638494230769231,0.575,0.515615125,False,False,False,False,False,False,True
"Laptop Asus Vivobook S14 S3407VA-LY053W i7-13620H/16GB/512GB/14"" WUXGA/Win11",asus,Intel,i7-13620h,13.0,nan,16,,,512.0,14.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,23390000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s14-s3407va-ly053w-i7-13620h,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s14_s3407_silver_1_4aa9ec6874.png,fpt,,,0.23076923076923067,0.0,0.09818731117824774,0.5,0.1666666666666668,0.5,0.48,0.7075714285714286,0.5,0.4970225274725275,0.44687101648351646,0.44772214285714285,0.49866013736263737,0.5666666666666667,0.5116882797619048,False,False,False,False,False,True,False
"Laptop Colorful Rimbook S1 i5- 12450H/16GB/512GB/14""WUXGA/Win11 (A10205500034)",colorful,nan,core i5,nan,nan,16,,,512.0,14.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,15990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/colorful-rimbook-s1-i5-12450h-a10205500034?sku=00924150,https://cdn2.fptshop.com.vn/unsafe/colorful_rimbook_s1_xam_01_495abe202a.png,fpt,,,0.23076923076923067,0.0,0.0,0.5,0.1666666666666668,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.5666666666666667,0.42054945833333335,False,False,False,False,False,True,False
"Laptop Asus Vivobook S14 S3407QA-SF043W Qualcomm X1-26-100/AI/16GB/512GB/14""OLED/Win11",asus,Qualcomm,x1-26-100,nan,nan,16,,,512.0,14.0,,nan,Qualcomm,Qualcomm Adreno,Integrated,nan,nan,nan,nan,23390000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s14-s3407qa-sf043w-qualcomm-x1-26-100?sku=00926885,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s14_s3407_gray_logo_ai_2de7cbf21a.png,fpt,,,0.23076923076923067,0.0,0.09818731117824774,0.5,0.1666666666666668,0.5,0.45,0.1925,0.5,0.2562403846153846,0.3686754807692308,0.3589875,0.3903081730769231,0.5666666666666667,0.37865614583333335,False,False,False,False,False,True,False
MacBook Air 13 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,13.6,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,33990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00927000,https://cdn2.fptshop.com.vn/unsafe/macbook_air_13_m5_silver_1_aaf300c0db.png,fpt,,,0.6153846153846153,0.0,0.2583081570996979,0.5,0.0,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.6000000000000001,0.4221703124999999,False,False,False,False,False,True,False
MacBook Air 13 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,13.6,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,33990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00926997,https://cdn2.fptshop.com.vn/unsafe/macbook_air_13_m5_silver_1_aaf300c0db.png,fpt,,,0.6153846153846153,0.0,0.2583081570996979,0.5,0.0,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.6000000000000001,0.4221703124999999,False,False,False,False,False,True,False
MacBook Air 13 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,13.6,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,33990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00926998,https://cdn2.fptshop.com.vn/unsafe/macbook_air_13_m5_silver_1_aaf300c0db.png,fpt,,,0.6153846153846153,0.0,0.2583081570996979,0.5,0.0,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.6000000000000001,0.4221703124999999,False,False,False,False,False,True,False
MacBook Air 13 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,13.6,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,33990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00926999,https://cdn2.fptshop.com.vn/unsafe/macbook_air_13_m5_silver_1_aaf300c0db.png,fpt,,,0.6153846153846153,0.0,0.2583081570996979,0.5,0.0,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.6000000000000001,0.4221703124999999,False,False,False,False,False,True,False
"Laptop Lenovo Ideapad Slim 3 16ARP10 Ryzen 5 7535HS/24GB/512GB/16"" WUXGA/Win11 (83K80075VN)",lenovo,AMD,ryzen 5,5.0,nan,24,,,512.0,16.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,18990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-16arp10-ryzen-5-7535hs-83k80075vn?sku=00926239,https://cdn2.fptshop.com.vn/unsafe/lenovo_ideapad_slim_3_16arp10_xam_01_5660622a9d.png,fpt,,,0.6153846153846153,0.0,0.03172205438066465,0.5,1.0,0.5,0.48,0.4481428571428572,0.5,0.43797197802197807,0.4898006868131868,0.4876992857142858,0.4720873901098901,0.4,0.4457295178571429,False,False,False,False,False,False,True
"Laptop Asus Zenbook 14 UM3406GA-QD073WS Ryzen AI 7 445/32GB/1TB/14"" OLED/Win11/Office HS24/M365",asus,AMD,ryzen ai 7,7.0,nan,32,,,1000.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,35990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-um3406ga-qd073ws-ryzen-ai-7-445?sku=00925809,https://cdn2.fptshop.com.vn/unsafe/asus_zenbook_14_oled_um3406_black_logo_ai_4b06a78852.png,fpt,,,1.0,0.3279569892473118,0.28851963746223563,0.5,0.1666666666666668,0.5,0.48,0.3425,0.5,0.48092069892473116,0.5582301747311827,0.5582762096774193,0.49141431451612905,0.5666666666666667,0.5027920194892472,False,False,False,False,False,True,False
"Laptop Acer Aspire Lite AL15-41P-R3QL R7-5700U/8GB/512GB/15.6""FHD/Win11",acer,AMD,ryzen 7,7.0,nan,8,,,512.0,15.6,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,14490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-lite-15-al15-41p-r3ql-r7-5700u-8gb?sku=00924476,https://cdn2.fptshop.com.vn/unsafe/acer_aspire_lite_al15_41p_bac_01_7d6cce2d63.png,fpt,,,0.0,0.0,0.0,0.5,0.8333333333333333,0.5,0.48,0.5790000000000001,0.5,0.4045500000000001,0.3891375,0.385365,0.45704750000000005,0.43333333333333335,0.43393054166666667,False,False,False,False,False,False,True
"Laptop Asus Vivobook S14 S3407AA-SF032W Ultra 7-355/AI/16GB/512GB/14"" OLED/Win11",asus,Intel,core ultra 7,7.0,nan,16,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,30590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s14-s3407aa-sf032w-ultra-7-355?sku=00927907,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s14_s3407aa_gray_logo_ai_357ad1a690.png,fpt,,,0.23076923076923067,0.0,0.20694864048338368,0.5,0.1666666666666668,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.5666666666666667,0.4797222083333334,False,False,False,False,False,True,False
"Laptop Asus Vivobook S14 S3407AA-SF945W Ultra 5-325/AI/16GB/512GB/14"" OLED/Win11",asus,Intel,core ultra 5,5.0,nan,16,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,28790000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s14-s3407aa-sf945w-ultra-5-325?sku=00927906,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s14_s3407aa_gray_logo_ai_357ad1a690.png,fpt,,,0.23076923076923067,0.0,0.1797583081570997,0.5,0.1666666666666668,0.5,0.48,0.4481428571428572,0.5,0.38027967032967036,0.4176853021978022,0.4126992857142857,0.4461258516483516,0.5666666666666667,0.44718785119047616,False,False,False,False,False,True,False
"Laptop Asus Vivobook Go 14 E1404FA-EB935W R5-40/16GB/ 512GB/14"" FHD/Win11",asus,AMD,ryzen 5,5.0,nan,16,,,512.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,18490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-go-14-e1404fa-eb935w-r5-40?sku=00928047,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_go_14_e1404_silver_01_0ff7718f56.png,fpt,,,0.23076923076923067,0.0,0.02416918429003021,0.5,0.1666666666666668,0.5,0.48,0.4481428571428572,0.5,0.38027967032967036,0.4176853021978022,0.4126992857142857,0.4461258516483516,0.5666666666666667,0.44718785119047616,False,False,False,False,False,True,False
Laptop Lenovo IdeaPad Slim 3 15ARP10 R5 7535HS/24GB/512GB/15.3 inch WUXGA/W11H (83K700EQVN),lenovo,AMD,ryzen 5,5.0,nan,24,,,512.0,15.3,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,18990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-15arp10-r5-7535hs-83k700eqvn?sku=00923921,https://cdn2.fptshop.com.vn/unsafe/lenovo_ideapad_slim_3_15arp10_01_53904a13d6.png,fpt,,,0.6153846153846153,0.0,0.03172205438066465,0.5,0.7083333333333337,0.5,0.48,0.4481428571428572,0.5,0.43797197802197807,0.4898006868131868,0.4876992857142858,0.4720873901098901,0.45833333333333326,0.45739618452380953,False,False,False,False,False,False,False
"Laptop MSI Venture A15 AI A2HMG-003VN R7 260/16GB/512GB/15.6""FHD/Win 11_Túi",msi,AMD,ryzen 7,7.0,nan,16,,,512.0,15.6,,nan,AMD,Radeon 780M,Integrated,nan,nan,nan,nan,21490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/msi-venture-a15-ai-a2hmg-003vn-r7-260?sku=00918520,https://cdn2.fptshop.com.vn/unsafe/00918520_msi_venture_a15_ai_a2hmg_003vn_den_1_313c4908cf.png,fpt,,,0.23076923076923067,0.0,0.06948640483383686,0.5,0.8333333333333333,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.43333333333333335,0.45305554166666673,False,False,False,False,False,False,True
"Laptop Asus ExpertBook P1503CVA-C5H16-63WS Core 5 210H/16GB/512GB/15.6"" FHD/Win11/Office HS24/OS365",asus,Intel,core 5,nan,nan,16,,,512.0,15.6,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,26190000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-expertbook-p1503cva-c5h16-63ws-core-5-210h?sku=00925126,https://cdn2.fptshop.com.vn/unsafe/asus_expertbook_p1503_xam_01_0e654900d3.png,fpt,,,0.23076923076923067,0.0,0.1404833836858006,0.5,0.8333333333333333,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.43333333333333335,0.3938827916666667,False,False,False,False,False,False,True
Laptop Lenovo ThinkBook 16 G9 IRL i5 13420H/16GB/512GB/16.0WUXGA/W11SL (21US008FVN),lenovo,nan,core i5,nan,nan,16,,,512.0,16.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,22590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-16-g9-irl-i5-13420h-21us008fvn?sku=00926663,https://cdn2.fptshop.com.vn/unsafe/lenovo_thinkbook_16_g9_xam_01_a92df3ce35.png,fpt,,,0.23076923076923067,0.0,0.08610271903323263,0.5,1.0,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.4,0.387216125,False,False,False,False,False,False,True
"Laptop HP Gaming Victus 15-fb3116AX R7-7445HS/16GB/512GB/15.6""/Nvidia GeForce RTX3050 6GB/Win11 (BX8U4PA)",hp,AMD,ryzen 7,7.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 3050,Dedicated,nan,nan,nan,nan,27990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-15-fb3116ax-r7-7445hs-bx8u4pa?sku=00920518,https://cdn2.fptshop.com.vn/unsafe/hp_gaming_victus_15_fb3116ax_black_01_ef5a0b693f.png,fpt,,,0.23076923076923067,0.0,0.16767371601208458,0.5,0.8333333333333333,0.5,0.64,0.5790000000000001,0.5,0.48716538461538467,0.5404067307692307,0.532765,0.49422442307692305,0.43333333333333335,0.4795755416666667,False,False,False,False,False,False,True
"Laptop Asus Zenbook 14 UM3406GA-QD075WS Ryzen AI 7 445/16GB/512GB/14"" OLED/Win11/Office HS24/M365",asus,AMD,ryzen ai 7,7.0,nan,16,,,512.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,29490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-um3406ga-qd075ws-ryzen-ai-7-445?sku=00925808,https://cdn2.fptshop.com.vn/unsafe/asus_zenbook_14_oled_um3406_black_logo_ai_4b06a78852.png,fpt,,,0.23076923076923067,0.0,0.1903323262839879,0.5,0.1666666666666668,0.5,0.48,0.3425,0.5,0.3327403846153846,0.4058004807692307,0.3984375,0.42473317307692304,0.5666666666666667,0.4209223958333333,False,False,False,False,False,True,False
"Laptop Lenovo IdeaPad Slim 3 16ARP10 Ryzen 5 7535HS/16GB/512GB/16""WUXGA/Win 11 (83K800GTVN)",lenovo,AMD,ryzen 5,5.0,nan,16,,,512.0,16.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,18490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-16arp10-ryzen-5-7535hs-83k800gtvn?sku=00928484,https://cdn2.fptshop.com.vn/unsafe/lenovo_ideapad_slim_3_16arp10_xam_01_5660622a9d.png,fpt,,,0.23076923076923067,0.0,0.02416918429003021,0.5,1.0,0.5,0.48,0.4481428571428572,0.5,0.38027967032967036,0.4176853021978022,0.4126992857142857,0.4461258516483516,0.4,0.41385451785714283,False,False,False,False,False,False,True
"Laptop Asus Vivobook Go E1404FA-EB012W R5-40/8GB/512GB/14"" FHD/Win11",asus,nan,nan,nan,nan,8,,,512.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,16990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-go-e1404fa-eb012w-r5-40?sku=00925133,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_go_14_e1404_silver_01_0ff7718f56.png,fpt,,,0.0,0.0,0.0015105740181268882,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.230625,0.34565625,0.3331875,0.37878124999999996,0.5666666666666667,0.36450364583333333,False,False,False,False,False,True,False
